Tag,Zeit,Date,strompreis_EUR_MWh,grid_co2_kg_MWh,V_1_demand_MWth,V_2_demand_MWth,V_3_demand_MWth,V_4_demand_MWth,V_5_demand_MWth,V_6_demand_MWth,V_7_demand_MWth,V_8_demand_MWth,V_9_demand_MWth,V_10_demand_MWth,V_11_demand_MWth,V_12_demand_MWth,V_13_demand_MWth,V_14_demand_MWth,V_15_demand_MWth,V_16_demand_MWth,V_17_demand_MWth,V_18_demand_MWth,V_19_demand_MWth,V_20_demand_MWth,V_21_demand_MWth,V_22_demand_MWth,V_23_demand_MWth,V_24_demand_MWth,V_25_demand_MWth,V_26_demand_MWth,V_27_demand_MWth,total_demand_MWth,zone_A_demand_MWth,zone_B_demand_MWth,zone_C_demand_MWth,zone_D_demand_MWth,zone_E_demand_MWth
05.11.2025,01:15:00,05.11.2025 01:15,75.14,210.69,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,01:30:00,05.11.2025 01:30,75.98,211.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,01:45:00,05.11.2025 01:45,75.92,214.07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,02:00:00,05.11.2025 02:00,70.46,220.17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,02:15:00,05.11.2025 02:15,73.3,220.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,02:30:00,05.11.2025 02:30,75.42,220.76,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,02:45:00,05.11.2025 02:45,78.24,222.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,03:00:00,05.11.2025 03:00,73.31,233.71,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,03:15:00,05.11.2025 03:15,72.44,239.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,03:30:00,05.11.2025 03:30,78.0,240.97,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,03:45:00,05.11.2025 03:45,74.98,246.98,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,04:00:00,05.11.2025 04:00,73.3,256.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,04:15:00,05.11.2025 04:15,73.48,260.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,04:30:00,05.11.2025 04:30,82.79,266.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,04:45:00,05.11.2025 04:45,85.97,269.72,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,05:00:00,05.11.2025 05:00,71.43,269.62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,05:15:00,05.11.2025 05:15,81.88,271.36,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,05:30:00,05.11.2025 05:30,90.84,280.34,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,05:45:00,05.11.2025 05:45,95.85,287.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,06:00:00,05.11.2025 06:00,82.31,296.39,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,06:15:00,05.11.2025 06:15,84.62,296.76,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,06:30:00,05.11.2025 06:30,90.38,294.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,06:45:00,05.11.2025 06:45,108.14,290.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,07:00:00,05.11.2025 07:00,108.8,281.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,07:15:00,05.11.2025 07:15,127.01,271.41,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,07:30:00,05.11.2025 07:30,122.25,259.63,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,07:45:00,05.11.2025 07:45,105.54,239.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,08:00:00,05.11.2025 08:00,140.29,222.78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,08:15:00,05.11.2025 08:15,117.27,208.96,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,08:30:00,05.11.2025 08:30,103.44,201.28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,08:45:00,05.11.2025 08:45,67.46,195.64,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,09:00:00,05.11.2025 09:00,89.48,190.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,09:15:00,05.11.2025 09:15,76.34,191.32,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,09:30:00,05.11.2025 09:30,67.65,192.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,09:45:00,05.11.2025 09:45,64.69,192.62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,10:00:00,05.11.2025 10:00,70.15,198.18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,10:15:00,05.11.2025 10:15,60.04,199.13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,10:30:00,05.11.2025 10:30,61.69,198.74,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,10:45:00,05.11.2025 10:45,59.65,202.23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,11:00:00,05.11.2025 11:00,61.31,204.62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,11:15:00,05.11.2025 11:15,59.99,205.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,11:30:00,05.11.2025 11:30,61.03,210.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,11:45:00,05.11.2025 11:45,65.7,220.38,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,12:00:00,05.11.2025 12:00,50.89,237.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,12:15:00,05.11.2025 12:15,61.08,248.63,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,12:30:00,05.11.2025 12:30,65.41,257.98,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,12:45:00,05.11.2025 12:45,70.9,267.04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,13:00:00,05.11.2025 13:00,60.79,280.34,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,13:15:00,05.11.2025 13:15,71.09,293.73,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,13:30:00,05.11.2025 13:30,83.15,311.07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,13:45:00,05.11.2025 13:45,94.3,324.39,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,14:00:00,05.11.2025 14:00,73.28,343.61,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,14:15:00,05.11.2025 14:15,91.24,358.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,14:30:00,05.11.2025 14:30,102.7,372.12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,14:45:00,05.11.2025 14:45,117.55,382.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,15:00:00,05.11.2025 15:00,81.02,389.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,15:15:00,05.11.2025 15:15,110.64,388.19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,15:30:00,05.11.2025 15:30,125.9,388.97,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,15:45:00,05.11.2025 15:45,144.02,384.67,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,16:00:00,05.11.2025 16:00,123.07,383.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,16:15:00,05.11.2025 16:15,130.88,377.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,16:30:00,05.11.2025 16:30,144.55,375.39,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,16:45:00,05.11.2025 16:45,167.03,373.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,17:00:00,05.11.2025 17:00,148.13,374.18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,17:15:00,05.11.2025 17:15,153.09,377.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,17:30:00,05.11.2025 17:30,151.44,378.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,17:45:00,05.11.2025 17:45,137.01,378.82,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,18:00:00,05.11.2025 18:00,148.22,374.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,18:15:00,05.11.2025 18:15,134.77,368.78,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,18:30:00,05.11.2025 18:30,119.21,366.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,18:45:00,05.11.2025 18:45,108.12,360.19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,19:00:00,05.11.2025 19:00,128.48,355.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,19:15:00,05.11.2025 19:15,116.72,351.46,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,19:30:00,05.11.2025 19:30,109.73,350.61,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,19:45:00,05.11.2025 19:45,104.09,350.18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,20:00:00,05.11.2025 20:00,110.93,345.03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,20:15:00,05.11.2025 20:15,103.37,343.87,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,20:30:00,05.11.2025 20:30,103.02,340.34,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,20:45:00,05.11.2025 20:45,101.84,338.07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,21:00:00,05.11.2025 21:00,108.39,340.33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,21:15:00,05.11.2025 21:15,102.83,342.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
05.11.2025,21:30:00,05.11.2025 21:30,99.02,341.11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2700.0,200.0,500.0,700.0,700.0,600.0
